Season,Team,AdjTempo,RankAdjTempo,AdjOE,RankAdjOE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,seed,Class,R64,R32,S16,E8,FF,CG,C
2015,Buffalo,68.4522,19,111.344,53,99.0045,90,12.339,57,12,R64,YES,NO,NO,NO,NO,NO,NO
2015,Stephen F. Austin,65.2365,110,114.494,25,100.484,109,14.0106,44,12,R64,YES,NO,NO,NO,NO,NO,NO
2015,Wofford,60.5424,319,104.909,146,98.5115,77,6.39782,100,12,R64,YES,NO,NO,NO,NO,NO,NO
2015,Wyoming,58.648,344,104.478,158,98.0741,69,6.40364,99,12,R64,YES,NO,NO,NO,NO,NO,NO
2015,Boise St.,62.8256,248,111.769,50,97.7869,65,13.9824,45,11,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,BYU,69.7923,6,119.356,9,101.562,129,17.7947,27,11,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Dayton,63.3147,216,108.983,72,95.0972,39,13.8856,49,11,R32,YES,YES,NO,NO,NO,NO,NO
2015,Mississippi,65.6482,89,114.568,24,100.141,103,14.4267,38,11,R64,YES,NO,NO,NO,NO,NO,NO
2015,Texas,61.7245,288,112.877,40,92.759,13,20.1184,20,11,R64,YES,NO,NO,NO,NO,NO,NO
2015,UCLA,65.4935,98,112.266,45,98.1315,72,14.1346,42,11,S16,YES,YES,YES,NO,NO,NO,NO
2015,Ohio St.,65.1703,113,115.312,17,94.3058,29,21.0066,16,10,R32,YES,YES,NO,NO,NO,NO,NO
2015,Davidson,66.5178,60,120.481,7,103.662,166,16.8188,30,10,R64,YES,NO,NO,NO,NO,NO,NO
2015,Georgia,63.6563,194,109.524,66,94.1302,27,15.3937,36,10,R64,YES,NO,NO,NO,NO,NO,NO
2015,Indiana,66.0482,76,119.285,10,105.478,201,13.8074,50,10,R64,YES,NO,NO,NO,NO,NO,NO
2015,LSU,69.0966,13,108.743,75,94.7996,34,13.9432,47,9,R64,YES,NO,NO,NO,NO,NO,NO
2015,Oklahoma St.,62.7105,254,111.825,48,95.6458,49,16.1789,34,9,R64,YES,NO,NO,NO,NO,NO,NO
2015,Purdue,63.9932,167,110.824,57,96.8436,58,13.9802,46,9,R64,YES,NO,NO,NO,NO,NO,NO
2015,St. John's,66.1943,68,110.125,63,95.8018,51,14.3233,40,9,R64,YES,NO,NO,NO,NO,NO,NO
2015,Cincinnati,59.2099,341,108.353,82,94.1045,25,14.2488,41,8,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Oregon,66.1195,73,114.457,26,101.273,122,13.1844,52,8,R32,YES,YES,NO,NO,NO,NO,NO
2015,San Diego St.,59.9465,335,104.401,159,88.1829,6,16.2186,32,8,R32,YES,YES,NO,NO,NO,NO,NO
2015,North Carolina St.,63.8463,177,114.001,29,98.6377,81,15.3629,37,8,S16,YES,YES,YES,NO,NO,NO,NO
2015,Michigan St.,62.8407,245,115.973,15,95.052,38,20.9213,18,7,FF,YES,YES,YES,YES,YES,NO,NO
2015,Iowa,63.3054,218,113.359,33,95.1085,40,18.251,25,7,R32,YES,YES,NO,NO,NO,NO,NO
2015,VCU,66.5049,61,110.62,59,94.1043,24,16.5157,31,7,R64,YES,NO,NO,NO,NO,NO,NO
2015,Wichita St.,61.4547,297,114.962,21,93.3065,17,21.6555,15,7,S16,YES,YES,YES,NO,NO,NO,NO
2015,Butler,63.0408,234,110.554,60,90.9269,9,19.6267,21,6,R32,YES,YES,NO,NO,NO,NO,NO
2015,Providence,64.8656,133,112.954,38,95.3871,43,17.5673,28,6,R64,YES,NO,NO,NO,NO,NO,NO
2015,SMU,62.8424,244,113.524,31,95.4867,45,18.0372,26,6,R64,YES,NO,NO,NO,NO,NO,NO
2015,Xavier,65.1714,112,115.283,18,96.6313,55,18.6517,24,6,S16,YES,YES,YES,NO,NO,NO,NO
2015,Arkansas,69.1346,11,114.941,22,97.964,67,16.9767,29,5,R32,YES,YES,NO,NO,NO,NO,NO
2015,Northern Iowa,58.014,348,115.17,19,94.2192,28,20.9503,17,5,R32,YES,YES,NO,NO,NO,NO,NO
2015,Utah,60.3923,322,116.433,14,89.5299,7,26.9035,8,5,S16,YES,YES,YES,NO,NO,NO,NO
2015,West Virginia,67.9793,24,113.252,34,94.4993,31,18.7531,23,5,S16,YES,YES,YES,NO,NO,NO,NO
2015,Louisville,64.8006,134,108.601,78,88.176,5,20.4245,19,4,E8,YES,YES,YES,YES,NO,NO,NO
2015,Georgetown,63.7582,185,113.166,37,93.597,19,19.5694,22,4,R32,YES,YES,NO,NO,NO,NO,NO
2015,Maryland,63.7514,187,111.125,55,94.9328,35,16.1924,33,4,R32,YES,YES,NO,NO,NO,NO,NO
2015,North Carolina,69.0232,14,117.921,12,94.1249,26,23.7959,11,4,S16,YES,YES,YES,NO,NO,NO,NO
2015,Notre Dame,63.2851,222,124.623,2,100.552,110,24.0703,10,3,E8,YES,YES,YES,YES,NO,NO,NO
2015,Baylor,61.2742,302,117.192,13,93.7123,21,23.4796,13,3,R64,YES,NO,NO,NO,NO,NO,NO
2015,Iowa St.,69.3108,10,120.166,8,97.135,61,23.031,14,3,R64,YES,NO,NO,NO,NO,NO,NO
2015,Oklahoma,66.9861,47,111.785,49,87.6854,4,24.1001,9,3,S16,YES,YES,YES,NO,NO,NO,NO
2015,Arizona,65.5943,94,118.227,11,85.9123,3,32.3143,3,2,E8,YES,YES,YES,YES,NO,NO,NO
2015,Gonzaga,64.2083,161,121.92,5,92.9958,15,28.9239,7,2,E8,YES,YES,YES,YES,NO,NO,NO
2015,Kansas,66.6617,56,114.271,28,90.5293,8,23.7421,12,2,R32,YES,YES,NO,NO,NO,NO,NO
2015,Virginia,57.5332,349,115.318,16,84.4292,2,30.8885,5,2,R32,YES,YES,NO,NO,NO,NO,NO
2015,Duke,65.6368,90,124.253,3,94.9453,37,29.3074,6,1,C,YES,YES,YES,YES,YES,YES,YES
2015,Wisconsin,58.0767,347,126.815,1,93.2904,16,33.5251,2,1,CG,YES,YES,YES,YES,YES,YES,NO
2015,Kentucky,61.9696,278,121.27,6,83.8367,1,37.4333,1,1,FF,YES,YES,YES,YES,YES,NO,NO
2015,Villanova,63.8347,178,122.473,4,91.5163,11,30.9562,4,1,R32,YES,YES,NO,NO,NO,NO,NO
2015,Abilene Christian,63.5477,199,92.8823,330,113.168,329,-20.2857,342,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Air Force,61.3939,298,107.788,91,110.527,304,-2.73925,198,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Akron,63.3348,215,104.892,148,98.6939,83,6.1982,104,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Alabama,61.7411,287,110.461,62,98.9436,87,11.5173,62,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Alabama A&M,63.1659,226,94.5181,315,113.615,331,-19.0969,333,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Alabama St.,67.1804,38,97.2697,288,105.666,205,-8.39607,266,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Alcorn St.,66.4766,62,92.3927,334,116.803,347,-24.4098,347,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,American,56.5784,351,101.965,213,103.866,170,-1.90165,189,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Appalachian St.,65.0231,126,97.7043,285,107.682,247,-9.97801,287,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Arizona St.,65.355,108,109.36,68,98.8215,86,10.5388,69,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Arkansas Little Rock,63.9953,166,103.694,172,109.623,291,-5.92892,236,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Arkansas Pine Bluff,62.957,239,92.0172,336,108.883,273,-16.8655,323,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Arkansas St.,65.4435,103,95.5212,311,106.74,225,-11.2185,297,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Army,68.9217,15,99.6523,251,107.303,235,-7.65079,252,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Auburn,66.9431,48,105.429,135,102.807,153,2.62163,142,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Austin Peay,66.4067,64,93.9174,318,108.698,269,-14.7801,318,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Ball St.,63.3042,219,100.189,245,107.402,240,-7.21305,247,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Bethune Cookman,60.0026,333,90.6353,341,109.419,286,-18.7841,331,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Binghamton,62.7613,250,93.45,323,109.914,293,-16.464,322,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Boston College,63.1031,229,107.308,101,101.877,138,5.43022,113,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Boston University,63.8835,175,105.87,126,112.282,325,-6.41182,240,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Bowling Green,63.3369,214,105.767,128,98.6136,79,7.1538,93,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Bradley,61.8744,280,93.1203,327,100.985,116,-7.8648,254,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Brown,67.1526,40,98.8719,266,107.323,237,-8.45149,269,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Bryant,62.8386,246,103.609,177,109.506,287,-5.89728,235,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Bucknell,63.8126,181,105.043,142,108.302,262,-3.25924,205,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Cal Poly,58.3416,345,102.584,197,101.124,118,1.46039,150,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Cal St. Bakersfield,60.2576,327,99.0589,262,105.72,206,-6.66143,244,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Cal St. Fullerton,65.4331,105,98.618,268,109.116,278,-10.4976,291,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Cal St. Northridge,64.5611,140,100.284,243,108.706,271,-8.4215,268,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,California,65.0677,118,103.736,171,98.6052,78,5.13028,115,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Campbell,61.0193,310,96.958,293,109.234,283,-12.2762,302,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Canisius,62.4555,265,101.242,229,101.607,130,-0.36477,168,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Central Arkansas,68.7293,16,90.7169,340,118.091,350,-27.3742,349,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Central Connecticut,62.5406,262,92.4562,333,113.222,330,-20.7657,343,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Central Michigan,63.689,191,114.672,23,105.734,208,8.9381,77,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Charleston Southern,65.0356,124,106.371,118,109.167,280,-2.7963,199,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Charlotte,66.5278,59,109.503,67,107.399,239,2.10345,144,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Chattanooga,64.2755,158,105.044,141,104.994,189,0.0501567,165,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Chicago St.,62.4008,268,88.5696,347,107.016,229,-18.4465,327,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Clemson,61.2864,301,103.846,168,96.268,53,7.5779,88,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Cleveland St.,60.2039,329,107.133,104,100.981,115,6.15127,106,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Colgate,60.3918,323,107.423,99,108.794,272,-1.37111,178,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,College of Charleston,60.5047,320,95.7532,307,104.978,187,-9.2249,278,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Colorado,64.4626,145,106.96,111,99.1687,92,7.79176,86,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Colorado St.,66.1744,69,111.524,51,100.409,107,11.1147,63,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Columbia,59.952,334,107.071,107,106.989,228,0.0818252,164,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Connecticut,61.748,286,107.578,96,96.7617,56,10.8159,65,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Coppin St.,73.4698,2,98.6156,269,115.745,343,-17.1292,325,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Cornell,63.9697,170,96.2835,302,99.3203,94,-3.03684,204,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Creighton,61.8263,281,110.655,58,102.096,141,8.55903,82,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Dartmouth,62.6714,256,101.471,223,101.8,136,-0.32914,167,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Delaware,65.0814,117,101.24,230,109.204,282,-7.96316,258,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Delaware St.,66.5475,58,102.117,210,109.721,292,-7.60409,251,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Denver,56.9662,350,105.454,134,110.364,301,-4.90941,225,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,DePaul,66.6882,55,108.098,86,106.258,216,1.83996,145,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Detroit,67.1744,39,102.742,192,104.22,175,-1.47775,182,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Drake,58.7101,343,104.591,155,113.92,334,-9.32866,280,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Drexel,60.3756,324,98.8293,267,106.035,212,-7.20529,246,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Duquesne,67.0473,44,108.189,84,112.28,324,-4.09108,217,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,East Carolina,60.9575,313,103.39,180,107.991,254,-4.60052,222,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,East Tennessee St.,67.3759,31,102.701,193,107.097,234,-4.39596,220,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Eastern Illinois,61.9031,279,99.0563,263,104.79,182,-5.73359,234,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Eastern Kentucky,63.0159,236,105.241,137,101.528,128,3.71312,128,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Eastern Michigan,65.4789,101,101.383,226,98.1242,71,3.25862,131,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Elon,67.72,28,98.005,281,105.241,196,-7.23625,248,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Evansville,64.9683,129,104.841,151,101.225,121,3.61585,129,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Fairfield,60.9906,312,94.7468,314,106.052,213,-11.3055,298,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Fairleigh Dickinson,67.1059,43,96.8848,295,112.012,321,-15.1273,319,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,FIU,64.3012,155,95.6044,310,103.972,172,-8.36726,265,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Florida,62.523,263,106.976,110,91.4696,10,15.5061,35,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Florida A&M,65.065,119,84.902,350,116.605,346,-31.7025,350,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Florida Atlantic,63.5796,198,98.3493,272,108.433,265,-10.0835,290,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Florida Gulf Coast,63.7776,184,101.443,224,102.26,146,-0.816327,171,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Florida St.,65.6678,87,104.984,143,98.7229,85,6.26062,103,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Fordham,65.1687,114,101.529,222,104.868,183,-3.33906,206,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Fresno St.,64.6189,138,102.4,201,105.016,191,-2.61587,196,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Furman,62.1158,273,97.7529,284,110.99,314,-13.2374,308,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Gardner Webb,67.134,42,106.351,119,110.791,308,-4.44002,221,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,George Mason,63.7867,183,102.51,199,105.316,197,-2.80614,200,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,George Washington,61.2368,304,107.705,95,97.3321,62,10.3727,70,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Georgia Southern,63.1971,224,99.9726,247,98.4169,76,1.55568,148,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Georgia Tech,63.4182,206,103.034,184,95.6135,48,7.42044,89,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Grambling St.,65.0944,115,78.4395,351,116.07,345,-37.6305,351,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Grand Canyon,63.7127,188,106.561,115,114.792,338,-8.23075,262,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Green Bay,64.4657,143,104.726,153,94.411,30,10.3149,71,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Hartford,62.7323,252,96.9534,294,106.684,224,-9.7304,281,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Hawaii,68.648,17,104.648,154,100.785,114,3.86361,127,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,High Point,61.6757,292,108.085,87,106.669,223,1.41587,151,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Hofstra,68.2953,22,111.394,52,105.584,204,5.81,111,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Holy Cross,63.3823,209,100.693,237,107.394,238,-6.70081,245,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Houston,63.9115,172,100.997,232,104.549,179,-3.55141,210,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Houston Baptist,65.8772,82,101.05,231,114.82,339,-13.7701,314,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Howard,62.5646,260,93.3072,325,101.358,126,-8.05118,261,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Idaho,67.2396,37,107.105,105,112.662,327,-5.55697,231,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Idaho St.,63.1562,227,96.8754,296,110.911,312,-14.0353,315,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Illinois,64.487,142,107.955,89,95.4047,44,12.55,55,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Illinois Chicago,64.2484,159,100.573,238,110.355,300,-9.78155,283,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Illinois St.,64.4413,147,107.715,94,97.0982,60,10.6168,68,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Incarnate Word,67.3048,34,107.72,92,111.551,318,-3.83152,213,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Indiana St.,66.4631,63,101.953,214,103.095,157,-1.14287,173,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Iona,69.0971,12,113.177,36,107.07,232,6.10759,107,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,IPFW,63.9643,171,106.979,109,108.399,264,-1.42006,180,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,IUPUI,63.0207,235,93.5063,322,103.317,160,-9.81105,284,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Jackson St.,62.9262,241,90.7948,339,104.328,176,-13.5332,311,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Jacksonville,63.5134,202,95.9931,305,115.413,341,-19.4203,338,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Jacksonville St.,62.8349,247,94.5041,316,108.225,259,-13.721,312,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,James Madison,63.7554,186,104.401,160,107.311,236,-2.91041,201,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Kansas St.,61.8172,282,106.458,117,97.5313,64,8.92703,78,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Kennesaw St.,64.897,131,93.3518,324,113.629,332,-20.2775,341,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Kent St.,61.1548,307,106.097,122,101.615,131,4.48171,124,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,La Salle,63.8985,173,100.904,234,94.7291,33,6.17458,105,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Lamar,65.6542,88,99.7665,250,108.368,263,-8.60177,271,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Lehigh,65.9623,79,99.3363,256,102.343,148,-3.00674,202,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Liberty,65.6192,91,90.0734,342,109.414,285,-19.3403,336,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Lipscomb,67.425,30,100.383,241,111.401,316,-11.0178,296,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,LIU Brooklyn,67.1481,41,96.6156,299,106.485,219,-9.86914,286,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Long Beach St.,64.8981,130,103.644,175,100.413,108,3.23011,132,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Longwood,66.1688,71,96.5662,300,110.893,311,-14.3271,317,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Louisiana Lafayette,69.5785,8,104.954,145,102.141,143,2.81265,139,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Louisiana Monroe,60.3985,321,97.1669,290,98.7168,84,-1.5499,184,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Louisiana Tech,66.8857,51,107.451,98,98.6495,82,8.80124,79,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Loyola Chicago,60.2417,328,104.855,149,102.219,144,2.63516,141,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Loyola Marymount,62.0502,275,102.766,190,110.655,306,-7.88895,255,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Loyola MD,62.4501,266,92.6596,332,105.912,209,-13.2524,309,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Maine,65.6827,86,93.2712,326,115.228,340,-21.9563,345,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Marist,64.7838,135,94.0451,317,107.043,230,-12.9978,307,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Marquette,63.4573,204,104.835,152,98.0224,68,6.81311,97,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Marshall,69.6104,7,95.8042,306,103.744,167,-7.93991,257,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Maryland Eastern Shore,63.9745,169,104.189,165,107.796,249,-3.60762,211,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Massachusetts,66.7777,52,106.025,123,101.764,135,4.2611,125,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,McNeese St.,62.5756,258,100.356,242,111.369,315,-11.0122,295,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Memphis,66.0094,77,105.207,138,97.3594,63,7.84814,85,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Mercer,59.6931,337,104.217,164,105.398,200,-1.18094,175,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Miami FL,61.7649,284,112.412,43,98.0858,70,14.3267,39,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Miami OH,64.3734,151,102.239,209,105.999,210,-3.76067,212,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Michigan,59.4798,340,109.674,65,100.11,102,9.56413,74,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Middle Tennessee,60.8621,314,101.752,217,100.356,105,1.39603,152,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Milwaukee,64.1696,163,102.632,196,106.533,220,-3.90139,216,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Minnesota,66.9992,46,112.284,44,99.2984,93,12.9859,54,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Mississippi St.,63.5384,200,100.251,244,99.5001,99,0.750636,154,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Mississippi Valley St.,69.8472,5,91.1525,337,116.817,348,-25.6643,348,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Missouri,61.7204,289,101.676,218,103.581,163,-1.90517,190,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Missouri St.,61.1807,306,98.3369,273,106.257,214,-7.92044,256,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Monmouth,63.3556,212,100.106,246,101.801,137,-1.69471,185,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Montana,61.5813,296,105.112,140,104.969,185,0.142913,162,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Montana St.,65.0542,120,95.0831,313,110.439,303,-15.3558,320,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2015,Morehead St.,64.7565,136,103.308,181,102.88,154,0.427552,161,0,DNQ,NO,NO,NO,NO,NO,NO,NO
