Season,Team,AdjTempo,RankAdjTempo,AdjOE,RankAdjOE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,seed,Class,R64,R32,S16,E8,FF,CG,C
2008,Boston University,62.4468,256,96.9937,265,103.146,165,-6.15229,226,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Bowling Green,63.0147,228,100.361,218,104.514,191,-4.15281,203,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Bradley,67.4939,72,110.915,55,102.21,144,8.70515,90,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Brown,60.2885,311,108.004,101,104.897,200,3.10752,134,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Bucknell,61.5048,289,95.6584,286,103.137,163,-7.47882,242,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Buffalo,70.6241,15,100.527,216,102.831,161,-2.30352,181,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Butler,58.5955,329,116.138,16,96.8401,56,19.2975,26,7,R32,YES,YES,NO,NO,NO,NO,NO
2008,BYU,67.4202,75,106.852,119,90.7846,11,16.0675,34,8,R64,YES,NO,NO,NO,NO,NO,NO
2008,Cal Poly,64.5269,163,95.1362,291,104.669,195,-9.53333,267,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Cal St. Bakersfield,64.4884,167,96.4741,272,113.54,327,-17.0663,319,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Cal St. Fullerton,70.926,13,112.978,40,104.103,183,8.87459,87,14,R64,YES,NO,NO,NO,NO,NO,NO
2008,Cal St. Northridge,71.6194,10,102.121,187,98.442,76,3.67856,128,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,California,67.3719,77,116.729,9,104.162,185,12.5673,57,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Campbell,67.8212,59,95.8837,281,108.759,268,-12.8752,289,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Canisius,63.3606,214,94.7309,298,110.13,296,-15.399,307,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Centenary,66.7277,93,99.9144,224,110.223,302,-10.3086,272,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Central Arkansas,64.3832,172,94.1728,305,105.743,211,-11.5702,278,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Central Connecticut,61.8414,278,104.164,165,108.206,259,-4.04162,202,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Central Michigan,67.2659,79,103.02,178,104.928,201,-1.90821,178,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Charleston Southern,67.6951,64,98.8771,239,115.494,337,-16.6166,317,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Charlotte,66.031,114,104.796,149,95.0726,41,9.72365,82,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Chattanooga,71.2812,11,101.982,190,101.678,133,0.303198,162,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Chicago St.,70.2006,18,102.217,185,111.401,315,-9.18382,262,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Cincinnati,62.89,236,104.454,158,98.3385,74,6.11588,105,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Clemson,67.3837,76,114.102,29,91.7372,15,22.3653,12,5,R64,YES,NO,NO,NO,NO,NO,NO
2008,Cleveland St.,64.1945,178,103.115,175,96.484,51,6.63127,101,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Coastal Carolina,62.9516,233,99.0216,236,111.35,312,-12.3287,284,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Colgate,63.2693,218,97.9136,250,101.125,120,-3.21124,192,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,College of Charleston,65.1032,144,106.285,127,107.153,245,-0.86828,169,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Colorado,60.1865,314,104.597,154,100.223,103,4.37425,124,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Colorado St.,62.9576,231,101.916,192,111.354,313,-9.43746,265,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Columbia,61.2432,292,97.1556,262,106.361,220,-9.2054,263,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Connecticut,66.6029,98,115.173,20,96.0511,46,19.1215,28,4,R64,YES,NO,NO,NO,NO,NO,NO
2008,Coppin St.,62.2413,263,92.4179,318,106.658,228,-14.2405,297,16,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Cornell,67.2439,81,110.651,58,105.607,207,5.04434,115,14,R64,YES,NO,NO,NO,NO,NO,NO
2008,Creighton,64.4725,169,110.227,66,98.0522,71,12.175,65,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Dartmouth,63.9365,192,92.2791,321,108.158,258,-15.8784,313,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Davidson,66.0806,111,114.056,30,93.5027,25,20.5532,18,10,E8,YES,YES,YES,YES,NO,NO,NO
2008,Dayton,60.7477,304,111.924,47,100.674,107,11.2498,72,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Delaware,64.2245,176,97.5834,256,102.099,139,-4.5159,206,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Delaware St.,54.831,339,101.482,199,112.418,324,-10.9359,275,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Denver,54.4947,340,98.3114,245,105.348,205,-7.03668,234,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,DePaul,65.0534,145,111.409,52,106.458,221,4.95108,119,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Detroit,59.6835,320,100.622,211,108.938,272,-8.31575,251,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Drake,61.8906,277,119.786,3,97.4463,66,22.3393,14,5,R64,YES,NO,NO,NO,NO,NO,NO
2008,Drexel,63.6863,200,90.6744,326,99.2496,86,-8.57528,258,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Duke,70.9709,12,117.443,8,89.8149,7,27.6285,5,2,R32,YES,YES,NO,NO,NO,NO,NO
2008,Duquesne,72.8319,5,108.725,83,98.9427,82,9.78205,81,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,East Carolina,64.5416,162,103.468,173,109.847,292,-6.37903,227,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,East Tennessee St.,70.694,14,103.623,171,105.227,204,-1.60427,174,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Eastern Illinois,60.9712,297,95.6515,287,114.038,329,-18.3867,325,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Eastern Kentucky,59.4054,323,97.503,257,108.974,275,-11.4706,277,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Eastern Michigan,61.8152,279,104.552,156,106.866,232,-2.31414,182,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Eastern Washington,63.2959,217,96.3389,275,104.188,186,-7.84925,246,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Elon,61.1578,294,97.6116,255,100.957,114,-3.34585,195,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Evansville,62.1644,268,98.7572,240,103.851,177,-5.09407,211,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Fairfield,59.8171,318,104.899,146,110.166,299,-5.26749,216,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Fairleigh Dickinson,66.9306,85,99.7805,228,114.678,333,-14.8978,303,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,FIU,65.7262,126,92.9215,314,101.886,136,-8.96477,261,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Florida,64.2035,177,115.814,17,102.797,160,13.0163,54,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Florida A&M,64.9181,152,94.2169,304,108.85,270,-14.6333,302,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Florida Atlantic,68.0245,52,102.484,182,108.394,263,-5.90941,223,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Florida Gulf Coast,66.7924,89,94.3783,302,109.791,288,-15.4127,308,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Florida St.,64.2429,175,108.995,79,96.5082,52,12.4871,59,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Fordham,61.224,293,102.926,180,102.47,151,0.455955,161,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Fresno St.,65.9625,116,98.7465,241,101.511,127,-2.76459,186,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Furman,63.3002,216,94.9002,293,108.787,269,-13.8866,295,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Gardner Webb,69.4462,24,103.435,174,106.552,225,-3.1175,191,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,George Mason,60.9624,298,111.486,50,101.207,122,10.2781,77,12,R64,YES,NO,NO,NO,NO,NO,NO
2008,George Washington,62.7072,244,100.601,213,101.916,137,-1.31558,173,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Georgetown,59.8577,316,114.989,23,90.0051,8,24.9836,7,2,R32,YES,YES,NO,NO,NO,NO,NO
2008,Georgia,64.1104,184,104.018,167,96.1227,47,7.89531,94,14,R64,YES,NO,NO,NO,NO,NO,NO
2008,Georgia Southern,68.366,42,105.447,140,102.328,147,3.119,132,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Georgia St.,61.5152,288,98.2487,247,106.662,229,-8.41282,255,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Georgia Tech,67.967,55,114.274,27,101.108,119,13.1658,52,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Gonzaga,65.1856,143,114.221,28,94.8911,39,19.3301,25,7,R64,YES,NO,NO,NO,NO,NO,NO
2008,Grambling St.,67.673,66,90.7259,325,115.03,334,-24.3044,338,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Green Bay,64.7957,154,106.884,118,104.893,199,1.99162,144,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Hampton,65.8377,121,94.3261,303,99.3321,88,-5.00606,210,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Hartford,65.8682,118,102.326,184,110.057,295,-7.73074,245,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Harvard,66.3005,108,99.7434,229,111.39,314,-11.6471,279,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Hawaii,66.1138,110,102.067,188,108.967,273,-6.89985,231,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,High Point,61.2621,291,103.055,176,105.765,212,-2.71002,185,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Hofstra,66.5159,101,97.7538,254,102.93,162,-5.17651,213,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Holy Cross,58.9263,327,101.057,204,102.134,141,-1.07715,171,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Houston,68.6804,39,113.018,39,102.793,159,10.2248,78,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Howard,62.0021,272,85.8144,339,108.998,276,-23.184,334,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Idaho,63.5144,207,96.2586,277,109.466,284,-13.2077,291,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Idaho St.,59.3942,324,95.88,282,109.634,285,-13.7542,294,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Illinois,60.4286,309,107.536,109,93.8133,28,13.723,48,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Illinois Chicago,65.0432,146,104.674,153,99.298,87,5.3758,112,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Illinois St.,61.6387,283,108.249,90,94.5428,34,13.7059,49,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Indiana,65.6213,130,114.362,26,94.8557,38,19.5064,24,8,R64,YES,NO,NO,NO,NO,NO,NO
2008,Indiana St.,63.7409,197,105.878,132,102.283,145,3.59536,129,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Iona,65.6432,128,94.8161,296,100.833,111,-6.01696,224,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Iowa,58.1897,331,98.7262,242,96.6226,54,2.10356,142,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Iowa St.,63.3686,213,101.645,195,97.2305,64,4.4141,123,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,IPFW,64.9457,150,100.599,214,104.14,184,-3.54119,197,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,IUPUI,60.2366,312,116.536,11,104.641,193,11.8951,67,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Jackson St.,69.3209,26,92.8615,316,108.97,274,-16.108,315,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Jacksonville,65.5068,136,101.825,194,107.065,241,-5.23935,215,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Jacksonville St.,66.6403,97,97.1824,261,115.645,338,-18.4628,326,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,James Madison,67.9441,56,103.774,170,109.074,278,-5.30067,217,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Kansas,66.8546,88,121.433,1,87.4681,3,33.9647,1,1,C,YES,YES,YES,YES,YES,YES,YES
2008,Kansas St.,69.2125,29,113.383,35,94.4917,33,18.8909,29,11,R32,YES,YES,NO,NO,NO,NO,NO
2008,Kennesaw St.,67.5036,71,94.125,306,109.842,291,-15.7172,312,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Kent St.,64.1316,181,108.462,87,94.6345,36,13.8274,47,9,R64,YES,NO,NO,NO,NO,NO,NO
2008,Kentucky,61.9035,276,106.849,120,97.1469,63,9.70175,83,11,R64,YES,NO,NO,NO,NO,NO,NO
2008,La Salle,68.3042,43,107.111,113,105.404,206,1.70663,148,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Lafayette,67.9329,57,106.359,124,109.054,277,-2.69522,184,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Lamar,69.2249,28,108.114,94,107.398,247,0.715912,158,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Lehigh,63.5139,208,96.3615,274,104.618,192,-8.25655,250,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Liberty,61.6126,284,103.561,172,108.017,255,-4.4566,204,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Lipscomb,65.5886,132,101.094,203,104.844,198,-3.7505,198,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,LIU Brooklyn,68.7578,37,100.471,217,105.701,210,-5.23067,214,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Long Beach St.,62.2301,266,96.3335,276,110.926,305,-14.5921,300,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Longwood,65.7973,123,97.8792,251,116.434,340,-18.5551,327,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Louisiana Lafayette,62.9108,234,97.4016,258,100.767,108,-3.36517,196,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Louisiana Monroe,64.5016,165,101.968,191,112.008,319,-10.0404,269,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Louisiana Tech,62.5439,255,93.1921,313,112.2,323,-19.0075,328,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Louisville,64.6887,158,111.828,48,88.6299,5,23.198,11,3,E8,YES,YES,YES,YES,NO,NO,NO
2008,Loyola Chicago,59.6592,321,99.9827,222,103.873,178,-3.89027,199,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Loyola Marymount,67.5498,68,91.2182,324,113.318,326,-22.1003,332,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Loyola MD,64.0603,187,107.772,104,108.014,254,-0.24201,165,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,LSU,64.9504,149,104.676,152,99.702,92,4.97428,118,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Maine,65.5872,133,92.3749,319,110.207,301,-17.8322,322,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Manhattan,65.3826,138,101.504,197,109.234,280,-7.72959,244,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Marist,62.6492,249,105.944,129,104.428,188,1.51626,153,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Marquette,66.3008,107,113.463,34,91.6188,14,21.8442,16,6,R32,YES,YES,NO,NO,NO,NO,NO
2008,Marshall,62.2428,262,105.924,130,103.771,174,2.15286,141,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Maryland,69.5264,23,107.076,114,95.2435,42,11.8327,68,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Maryland Eastern Shore,66.4598,103,86.0525,338,114.267,332,-28.2145,340,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Massachusetts,73.5957,4,110.524,62,99.1462,84,11.3777,71,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,McNeese St.,64.4808,168,96.4454,273,103.595,170,-7.14933,236,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Memphis,67.7113,63,114.695,25,85.3169,1,29.3779,3,1,CG,YES,YES,YES,YES,YES,YES,NO
2008,Mercer,70.2078,17,97.4012,259,109.421,283,-12.0199,282,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Miami FL,64.7318,156,112.167,44,97.7713,67,14.3957,44,7,R32,YES,YES,NO,NO,NO,NO,NO
2008,Miami OH,57.3897,335,109.001,78,98.5274,77,10.4732,76,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Michigan,63.5276,206,104.411,160,101.593,132,2.81808,136,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Michigan St.,62.7366,243,115.444,18,94.5625,35,20.8814,17,5,S16,YES,YES,YES,NO,NO,NO,NO
2008,Middle Tennessee,61.5617,286,104.818,148,105.088,202,-0.27018,166,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Milwaukee,66.4072,105,100.577,215,100.78,109,-0.20339,164,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Minnesota,64.5968,161,109.11,77,96.9058,58,12.2047,63,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Mississippi,68.2651,44,113.16,38,100.874,113,12.2857,62,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Mississippi St.,65.8268,122,107.347,110,91.5296,12,15.8174,35,8,R32,YES,YES,NO,NO,NO,NO,NO
2008,Mississippi Valley St.,62.3905,258,92.1127,322,107.08,242,-14.9674,304,16,R64,YES,NO,NO,NO,NO,NO,NO
2008,Missouri,68.6262,40,113.203,37,100.182,101,13.0209,53,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Missouri St.,64.4373,170,108.134,93,99.3597,90,8.77418,89,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Monmouth,59.6896,319,92.8728,315,108.369,261,-15.4961,309,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Montana,61.5597,287,106.819,122,110.041,294,-3.22256,193,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Montana St.,65.7078,127,104.925,145,111.555,317,-6.62964,229,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Morehead St.,61.9507,274,95.0846,292,107.761,251,-12.6765,287,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Morgan St.,64.1152,183,99.5103,232,99.8179,94,-0.30758,167,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Mount St. Mary's,65.2309,142,99.0167,237,100.058,98,-1.04085,170,16,R64,YES,NO,NO,NO,NO,NO,NO
2008,Murray St.,63.1012,223,104.107,166,108.148,257,-4.04123,201,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Navy,72.6443,6,101.268,200,105.163,203,-3.8957,200,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Nebraska,60.882,299,107.815,103,92.6866,21,15.1288,39,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Nevada,66.7498,91,108.059,98,101.275,124,6.78432,98,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,New Hampshire,64.5178,164,97.0602,264,108.423,264,-11.363,276,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,New Mexico,63.9418,189,111.412,51,94.0257,29,17.3867,31,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,New Mexico St.,69.0387,33,108.085,96,101.149,121,6.93614,97,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,New Orleans,67.5203,70,104.573,155,106.576,226,-2.00332,180,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Niagara,69.2122,30,106.427,123,103.801,175,2.62536,139,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Nicholls St.,64.1662,179,94.8164,295,102.2,143,-7.38365,239,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,NJIT,69.0839,32,77.1281,341,109.927,293,-32.7985,341,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Norfolk St.,68.0533,50,96.835,268,109.803,289,-12.9683,290,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,North Carolina,71.9191,8,120.686,2,92.5415,20,28.1446,4,1,FF,YES,YES,YES,YES,YES,NO,NO
2008,North Carolina A&T,66.6695,96,95.8865,280,111.206,308,-15.3197,306,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,North Carolina Central,67.7365,62,85.147,340,108.384,262,-23.2369,336,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,North Carolina St.,62.0638,270,107.245,111,101.867,135,5.37791,111,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,North Dakota St.,66.3168,106,106.965,117,103.849,176,3.11607,133,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,North Florida,63.7152,198,86.0909,337,109.837,290,-23.746,337,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,North Texas,67.4816,73,105.92,131,102.767,157,3.15389,131,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Northeastern,60.7174,305,103.023,177,101.523,128,1.50006,154,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Northern Arizona,65.578,134,105.683,136,104.032,181,1.65095,150,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Northern Colorado,66.9952,84,100.098,220,107.005,239,-6.90698,232,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Northern Illinois,68.8029,36,96.8732,267,106.507,224,-9.63359,268,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Northern Iowa,58.637,328,105.844,133,100.813,110,5.03027,116,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Northwestern,60.3468,310,105.293,143,108.283,260,-2.98953,188,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Northwestern St.,71.9115,9,98.554,243,106.927,236,-8.37276,253,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Notre Dame,68.9559,35,116.335,14,97.1396,62,19.1955,27,5,R32,YES,YES,NO,NO,NO,NO,NO
2008,Oakland,66.5008,102,111.786,49,109.134,279,2.65156,137,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Ohio,62.1965,267,108.926,80,101.073,117,7.85255,95,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Ohio St.,62.3792,259,109.392,76,92.8876,22,16.5042,33,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Oklahoma,62.5674,254,109.474,74,94.3986,32,15.0751,40,6,R32,YES,YES,NO,NO,NO,NO,NO
2008,Oklahoma St.,63.4968,209,109.552,73,98.0353,70,11.5166,70,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Old Dominion,62.2561,260,106.356,125,101.542,129,4.81419,121,0,DNQ,NO,NO,NO,NO,NO,NO,NO
2008,Oral Roberts,62.6931,248,104.822,147,93.6893,27,11.1323,73,13,R64,YES,NO,NO,NO,NO,NO,NO
2008,Oregon,64.9184,151,119.29,5,102.634,155,16.6554,32,9,R64,YES,NO,NO,NO,NO,NO,NO
2008,Oregon St.,64.36,173,95.4755,290,102.749,156,-7.27308,237,0,DNQ,NO,NO,NO,NO,NO,NO,NO
